0,7
1,7
2,7
3,7
4,6
5,7
6,0
7,5
8,3
9,7
10,0
11,8
12,5
13,1
14,7
15,0
16,4
17,0
18,7
19,0
20,0
21,8
22,7
23,8
24,7
25,7
26,8
27,7
28,0
29,7
30,8
31,7
32,7
33,0
34,7
35,7
36,7
37,7
38,7
39,2
40,7
41,9
42,7
43,2
44,7
45,8
46,7
47,1
48,7
49,7
50,7
51,8
52,8
53,7
54,8
55,6
56,8
57,2
58,0
59,7
60,7
61,7
62,0
63,8
64,4
65,4
66,4
67,0
68,7
69,7
70,0
71,7
72,7
73,7
74,8
75,7
76,4
77,8
78,0
79,8
80,0
81,9
82,7
83,7
84,7
85,7
86,4
87,7
88,7
89,8
90,7
91,0
92,7
93,0
94,0
95,0
96,7
97,2
98,7
99,0
100,2
101,4
102,1
103,7
104,4
105,7
106,1
107,7
108,7
109,7
110,0
111,2
112,7
113,7
114,7
115,7
116,8
117,4
118,3
119,7
120,7
121,4
122,7
123,7
124,7
125,7
126,6
127,7
128,7
129,7
130,8
131,0
132,8
133,7
134,0
135,0
136,2
137,7
138,2
139,0
140,2
141,4
142,7
143,8
144,0
145,4
146,7
147,7
148,6
149,7
150,7
151,1
152,6
153,7
154,7
155,8
156,7
157,7
158,8
159,8
160,7
161,4
162,7
163,1
164,8
165,4
166,7
167,4
168,7
169,7
170,7
171,7
172,2
173,7
174,0
175,7
176,8
177,7
178,0
179,0
180,1
181,3
182,7
183,7
184,7
185,2
186,7
187,0
188,7
189,4
190,7
191,0
192,3
193,0
194,7
195,7
196,4
197,7
198,8
199,7
200,0
201,7
202,7
203,7
204,0
205,7
206,6
207,2
208,8
209,8
210,7
211,0
212,0
213,7
214,7
215,8
216,7
217,3
218,7
219,7
220,7
221,4
222,0
223,7
224,7
225,7
226,2
227,4
228,7
229,7
230,4
231,0
232,7
233,7
234,7
235,7
236,4
237,4
238,7
239,8
240,7
241,0
242,0
243,7
244,7
245,7
246,7
247,7
248,4
249,7
250,4
251,4
252,7
253,7
254,8
255,4
256,7
257,8
258,9
259,7
260,2
261,7
262,7
263,7
264,0
265,7
266,7
267,7
268,0
269,0
270,4
271,1
272,0
273,7
274,7
275,0
276,7
277,4
278,7
279,7
280,0
281,7
282,7
283,0
284,7
285,7
286,7
287,7
288,4
289,7
290,8
291,0
292,9
293,8
294,7
295,7
296,7
297,7
298,7
299,7
300,5
301,6
302,7
303,7
304,4
305,8
306,8
307,2
308,7
309,2
310,2
311,7
312,7
313,7
314,2
315,7
316,2
317,8
318,7
319,7
320,7
321,7
322,0
323,7
324,7
325,0
326,7
327,2
328,8
329,8
330,7
331,8
332,7
333,7
334,7
335,7
336,7
337,2
338,7
339,7
340,2
341,9
342,4
343,7
344,3
345,7
346,2
347,4
348,7
349,7
350,7
351,7
352,7
353,4
354,7
355,7
356,0
357,7
358,2
359,7
360,8
361,4
362,1
363,7
364,7
365,7
366,4
367,4
368,7
369,7
370,7
371,4
372,4
373,7
374,7
375,7
376,7
377,1
378,7
379,6
380,8
381,4
382,2
383,7
384,7
385,7
386,2
387,0
388,4
389,7
390,8
391,8
392,8
393,3
394,7
395,7
396,6
397,7
398,7
399,6
400,4
401,4
402,7
403,8
404,4
405,6
406,8
407,7
408,4
409,7
410,7
411,0
412,5
413,7
414,4
415,7
416,9
417,8
418,7
419,7
420,7
421,0
422,0
423,7
424,2
425,1
426,5
427,7
428,0
429,1
430,7
431,7
432,7
433,7
434,7
435,7
436,7
437,4
438,7
439,7
440,7
441,8
442,7
443,7
444,2
445,7
446,7
447,0
448,7
449,7
450,7
451,9
452,7
453,8
454,3
455,7
456,7
457,7
458,7
459,0
460,7
461,9
462,0
463,7
464,7
465,7
466,7
467,7
468,0
469,7
470,7
471,9
472,7
473,8
474,7
475,8
476,2
477,7
478,7
479,4
480,3
481,6
482,7
483,8
484,7
485,0
486,7
487,3
488,1
489,8
490,0
491,0
492,7
493,7
494,0
495,7
496,7
497,4
498,7
499,7
500,0
501,2
502,1
503,6
504,3
505,7
506,1
507,0
508,4
509,7
510,3
511,2
512,2
513,4
514,8
515,7
516,8
517,7
518,1
519,7
520,7
521,1
522,0
523,7
524,7
525,7
526,7
527,0
528,7
529,2
530,2
531,4
532,1
533,7
534,7
535,5
536,0
537,7
538,7
539,8
540,3
541,7
542,7
543,8
544,0
545,7
546,4
547,7
548,0
549,4
550,7
551,7
552,4
553,4
554,7
555,2
556,4
557,0
558,8
559,8
560,1
561,8
562,7
563,7
564,0
565,7
566,6
567,0
568,7
569,4
570,0
571,0
572,8
573,7
574,7
575,7
576,2
577,7
578,4
579,7
580,7
581,7
582,7
583,1
584,2
585,7
586,8
587,2
588,7
589,7
590,7
591,7
592,8
593,4
594,0
595,7
596,0
597,7
598,7
599,5
600,0
601,7
602,7
603,2
604,0
605,7
606,0
607,2
608,7
609,7
610,4
611,7
612,7
613,7
614,7
615,7
616,7
617,9
618,7
619,7
620,5
621,0
622,0
623,7
624,7
625,7
626,4
627,7
628,0
629,8
630,4
631,2
632,8
633,7
634,7
635,4
636,2
637,0
638,0
639,7
640,6
641,7
642,7
643,6
644,7
645,4
646,4
647,7
648,7
649,7
650,0
651,7
652,7
653,7
654,0
655,7
656,2
657,9
658,7
659,4
660,4
661,7
662,7
663,6
664,7
665,2
666,7
667,7
668,0
669,7
670,7
671,7
672,7
